dv,score
"[-0.99241966  0.99635916  1.00279003  0.99685297  1.0061434   1.00273565
  0.99955925  1.00535557  0.99643532  0.99415304  0.9892128   0.97442133
  0.9467718   0.89916354  0.80682441  0.65550887  0.45796138  0.22887157
  0.0206398   0.00130127]",6.293816722710006
"[-0.99241966  0.99635916  1.00279003  0.99685297  1.0061434   1.00273565
  0.99955924  1.00535558  0.99643532  0.99415304  0.9892128   0.97442133
  0.9467718   0.89916354  0.80682441  0.65550887  0.45796138  0.22887157
  0.0206398   0.00130127]",6.293816829599867
"[-0.99241966  0.99635916  1.00279003  0.99685297  1.0061434   1.00273565
  0.99955924  1.00535557  0.99643533  0.99415304  0.9892128   0.97442133
  0.9467718   0.89916354  0.80682441  0.65550887  0.45796138  0.22887157
  0.0206398   0.00130127]",6.29381672575349
"[-0.99241966  0.99635916  1.00279003  0.99685297  1.0061434   1.00273565
  0.99955924  1.00535557  0.99643532  0.99415305  0.9892128   0.97442133
  0.9467718   0.89916354  0.80682441  0.65550887  0.45796138  0.22887157
  0.0206398   0.00130127]",6.293816758447262
"[-0.99241966  0.99635916  1.00279003  0.99685297  1.0061434   1.00273565
  0.99955924  1.00535557  0.99643532  0.99415304  0.98921281  0.97442133
  0.9467718   0.89916354  0.80682441  0.65550887  0.45796138  0.22887157
  0.0206398   0.00130127]",6.293816777328551
"[-0.99241966  0.99635916  1.00279003  0.99685297  1.0061434   1.00273565
  0.99955924  1.00535557  0.99643532  0.99415304  0.9892128   0.97442134
  0.9467718   0.89916354  0.80682441  0.65550887  0.45796138  0.22887157
  0.0206398   0.00130127]",6.29381676136335
"[-0.99241966  0.99635916  1.00279003  0.99685297  1.0061434   1.00273565
  0.99955924  1.00535557  0.99643532  0.99415304  0.9892128   0.97442133
  0.94677181  0.89916354  0.80682441  0.65550887  0.45796138  0.22887157
  0.0206398   0.00130127]",6.293816742426268
"[-0.99241966  0.99635916  1.00279003  0.99685297  1.0061434   1.00273565
  0.99955924  1.00535557  0.99643532  0.99415304  0.9892128   0.97442133
  0.9467718   0.89916355  0.80682441  0.65550887  0.45796138  0.22887157
  0.0206398   0.00130127]",6.293816769059913
"[-0.99241966  0.99635916  1.00279003  0.99685297  1.0061434   1.00273565
  0.99955924  1.00535557  0.99643532  0.99415304  0.9892128   0.97442133
  0.9467718   0.89916354  0.80682442  0.65550887  0.45796138  0.22887157
  0.0206398   0.00130127]",6.2938167376272505
"[-0.99241966  0.99635916  1.00279003  0.99685297  1.0061434   1.00273565
  0.99955924  1.00535557  0.99643532  0.99415304  0.9892128   0.97442133
  0.9467718   0.89916354  0.80682441  0.65550888  0.45796138  0.22887157
  0.0206398   0.00130127]",6.293816687567523
"[-0.99241966  0.99635916  1.00279003  0.99685297  1.0061434   1.00273565
  0.99955924  1.00535557  0.99643532  0.99415304  0.9892128   0.97442133
  0.9467718   0.89916354  0.80682441  0.65550887  0.45796139  0.22887157
  0.0206398   0.00130127]",6.293816770125787
"[-0.99241966  0.99635916  1.00279003  0.99685297  1.0061434   1.00273565
  0.99955924  1.00535557  0.99643532  0.99415304  0.9892128   0.97442133
  0.9467718   0.89916354  0.80682441  0.65550887  0.45796138  0.22887158
  0.0206398   0.00130127]",6.293816811417515
"[-0.99241966  0.99635916  1.00279003  0.99685297  1.0061434   1.00273565
  0.99955924  1.00535557  0.99643532  0.99415304  0.9892128   0.97442133
  0.9467718   0.89916354  0.80682441  0.65550887  0.45796138  0.22887157
  0.02063981  0.00130127]",6.293816676350216
"[-0.99241966  0.99635916  1.00279003  0.99685297  1.0061434   1.00273565
  0.99955924  1.00535557  0.99643532  0.99415304  0.9892128   0.97442133
  0.9467718   0.89916354  0.80682441  0.65550887  0.45796138  0.22887157
  0.0206398   0.00130128]",6.293816761245007
"[-0.99328756  0.99665248  0.9983317   0.99916845  0.99958539  0.99979332
  0.99989691  0.99994874  0.99997457  0.99998715  0.99999331  0.99999608
  0.9999974   0.9999981   0.99999833  0.99999833  0.99999769  0.9999965
  0.99999309  0.9999866 ]",6.123050629819753
"[-0.99206629  0.99633887  1.00149967  0.99935862  1.00384897  1.00364885
  1.00148966  1.00437566  0.99717017  0.99511793  0.99092486  0.97900953
  0.95711674  0.91616118  0.83567897  0.69441556  0.48901845  0.22747205
  0.01563347  0.00140871]",6.123050638166363
"[-0.9920663   0.99633888  1.00149967  0.99935862  1.00384897  1.00364885
  1.00148966  1.00437566  0.99717017  0.99511793  0.99092486  0.97900953
  0.95711674  0.91616118  0.83567897  0.69441556  0.48901845  0.22747205
  0.01563347  0.00140871]",6.12305061892806
"[-0.9920663   0.99633887  1.00149968  0.99935862  1.00384897  1.00364885
  1.00148966  1.00437566  0.99717017  0.99511793  0.99092486  0.97900953
  0.95711674  0.91616118  0.83567897  0.69441556  0.48901845  0.22747205
  0.01563347  0.00140871]",6.1230506620606056
"[-0.9920663   0.99633887  1.00149967  0.99935863  1.00384897  1.00364885
  1.00148966  1.00437566  0.99717017  0.99511793  0.99092486  0.97900953
  0.95711674  0.91616118  0.83567897  0.69441556  0.48901845  0.22747205
  0.01563347  0.00140871]",6.1230506020089495
"[-0.9920663   0.99633887  1.00149967  0.99935862  1.00384898  1.00364885
  1.00148966  1.00437566  0.99717017  0.99511793  0.99092486  0.97900953
  0.95711674  0.91616118  0.83567897  0.69441556  0.48901845  0.22747205
  0.01563347  0.00140871]",6.123050656477598
"[-0.9920663   0.99633887  1.00149967  0.99935862  1.00384897  1.00364886
  1.00148966  1.00437566  0.99717017  0.99511793  0.99092486  0.97900953
  0.95711674  0.91616118  0.83567897  0.69441556  0.48901845  0.22747205
  0.01563347  0.00140871]",6.123050645135377
"[-0.9920663   0.99633887  1.00149967  0.99935862  1.00384897  1.00364885
  1.00148967  1.00437566  0.99717017  0.99511793  0.99092486  0.97900953
  0.95711674  0.91616118  0.83567897  0.69441556  0.48901845  0.22747205
  0.01563347  0.00140871]",6.123050612622072
"[-0.9920663   0.99633887  1.00149967  0.99935862  1.00384897  1.00364885
  1.00148966  1.00437567  0.99717017  0.99511793  0.99092486  0.97900953
  0.95711674  0.91616118  0.83567897  0.69441556  0.48901845  0.22747205
  0.01563347  0.00140871]",6.123050679299813
"[-0.9920663   0.99633887  1.00149967  0.99935862  1.00384897  1.00364885
  1.00148966  1.00437566  0.99717018  0.99511793  0.99092486  0.97900953
  0.95711674  0.91616118  0.83567897  0.69441556  0.48901845  0.22747205
  0.01563347  0.00140871]",6.123050603492942
"[-0.9920663   0.99633887  1.00149967  0.99935862  1.00384897  1.00364885
  1.00148966  1.00437566  0.99717017  0.99511794  0.99092486  0.97900953
  0.95711674  0.91616118  0.83567897  0.69441556  0.48901845  0.22747205
  0.01563347  0.00140871]",6.123050628613719
"[-0.9920663   0.99633887  1.00149967  0.99935862  1.00384897  1.00364885
  1.00148966  1.00437566  0.99717017  0.99511793  0.99092487  0.97900953
  0.95711674  0.91616118  0.83567897  0.69441556  0.48901845  0.22747205
  0.01563347  0.00140871]",6.123050642552672
"[-0.9920663   0.99633887  1.00149967  0.99935862  1.00384897  1.00364885
  1.00148966  1.00437566  0.99717017  0.99511793  0.99092486  0.97900954
  0.95711674  0.91616118  0.83567897  0.69441556  0.48901845  0.22747205
  0.01563347  0.00140871]",6.12305062881385
"[-0.9920663   0.99633887  1.00149967  0.99935862  1.00384897  1.00364885
  1.00148966  1.00437566  0.99717017  0.99511793  0.99092486  0.97900953
  0.95711675  0.91616118  0.83567897  0.69441556  0.48901845  0.22747205
  0.01563347  0.00140871]",6.123050625936634
"[-0.9920663   0.99633887  1.00149967  0.99935862  1.00384897  1.00364885
  1.00148966  1.00437566  0.99717017  0.99511793  0.99092486  0.97900953
  0.95711674  0.91616119  0.83567897  0.69441556  0.48901845  0.22747205
  0.01563347  0.00140871]",6.123050641778239
"[-0.9920663   0.99633887  1.00149967  0.99935862  1.00384897  1.00364885
  1.00148966  1.00437566  0.99717017  0.99511793  0.99092486  0.97900953
  0.95711674  0.91616118  0.83567898  0.69441556  0.48901845  0.22747205
  0.01563347  0.00140871]",6.123050632371684
"[-0.9920663   0.99633887  1.00149967  0.99935862  1.00384897  1.00364885
  1.00148966  1.00437566  0.99717017  0.99511793  0.99092486  0.97900953
  0.95711674  0.91616118  0.83567897  0.69441557  0.48901845  0.22747205
  0.01563347  0.00140871]",6.123050596917169
"[-0.9920663   0.99633887  1.00149967  0.99935862  1.00384897  1.00364885
  1.00148966  1.00437566  0.99717017  0.99511793  0.99092486  0.97900953
  0.95711674  0.91616118  0.83567897  0.69441556  0.48901846  0.22747205
  0.01563347  0.00140871]",6.123050656032624
"[-0.9920663   0.99633887  1.00149967  0.99935862  1.00384897  1.00364885
  1.00148966  1.00437566  0.99717017  0.99511793  0.99092486  0.97900953
  0.95711674  0.91616118  0.83567897  0.69441556  0.48901845  0.22747206
  0.01563347  0.00140871]",6.123050623891335
"[-0.9920663   0.99633887  1.00149967  0.99935862  1.00384897  1.00364885
  1.00148966  1.00437566  0.99717017  0.99511793  0.99092486  0.97900953
  0.95711674  0.91616118  0.83567897  0.69441556  0.48901845  0.22747205
  0.01563348  0.00140871]",6.1230505378394895
"[-0.9920663   0.99633887  1.00149967  0.99935862  1.00384897  1.00364885
  1.00148966  1.00437566  0.99717017  0.99511793  0.99092486  0.97900953
  0.95711674  0.91616118  0.83567897  0.69441556  0.48901845  0.22747205
  0.01563347  0.00140872]",6.12305063214838
"[-0.99328756  0.99665248  0.9983317   0.99916845  0.99958539  0.99979332
  0.99989691  0.99994874  0.99997457  0.99998715  0.99999331  0.99999608
  0.9999974   0.9999981   0.99999833  0.99999833  0.99999769  0.9999965
  0.99999309  0.9999866 ]",5.933923785866448
"[-9.94508040e-01  1.00043494e+00  9.96043965e-01  9.99596553e-01
  9.98193149e-01  9.99719555e-01  9.99551163e-01  9.96326693e-01
  9.98737243e-01  9.98671318e-01  9.86163045e-01  9.84747317e-01
  9.58764803e-01  9.13391977e-01  8.31966312e-01  7.01832115e-01
  4.87205005e-01  2.33244533e-01  5.48155795e-02  2.93122838e-04]",5.933923791280871
"[-9.94508050e-01  1.00043495e+00  9.96043965e-01  9.99596553e-01
  9.98193149e-01  9.99719555e-01  9.99551163e-01  9.96326693e-01
  9.98737243e-01  9.98671318e-01  9.86163045e-01  9.84747317e-01
  9.58764803e-01  9.13391977e-01  8.31966312e-01  7.01832115e-01
  4.87205005e-01  2.33244533e-01  5.48155795e-02  2.93122838e-04]",5.933923827965414
"[-9.94508050e-01  1.00043494e+00  9.96043975e-01  9.99596553e-01
  9.98193149e-01  9.99719555e-01  9.99551163e-01  9.96326693e-01
  9.98737243e-01  9.98671318e-01  9.86163045e-01  9.84747317e-01
  9.58764803e-01  9.13391977e-01  8.31966312e-01  7.01832115e-01
  4.87205005e-01  2.33244533e-01  5.48155795e-02  2.93122838e-04]",5.933923746281826
"[-9.94508050e-01  1.00043494e+00  9.96043965e-01  9.99596563e-01
  9.98193149e-01  9.99719555e-01  9.99551163e-01  9.96326693e-01
  9.98737243e-01  9.98671318e-01  9.86163045e-01  9.84747317e-01
  9.58764803e-01  9.13391977e-01  8.31966312e-01  7.01832115e-01
  4.87205005e-01  2.33244533e-01  5.48155795e-02  2.93122838e-04]",5.933923804843242
"[-9.94508050e-01  1.00043494e+00  9.96043965e-01  9.99596553e-01
  9.98193159e-01  9.99719555e-01  9.99551163e-01  9.96326693e-01
  9.98737243e-01  9.98671318e-01  9.86163045e-01  9.84747317e-01
  9.58764803e-01  9.13391977e-01  8.31966312e-01  7.01832115e-01
  4.87205005e-01  2.33244533e-01  5.48155795e-02  2.93122838e-04]",5.933923770534218
"[-9.94508050e-01  1.00043494e+00  9.96043965e-01  9.99596553e-01
  9.98193149e-01  9.99719565e-01  9.99551163e-01  9.96326693e-01
  9.98737243e-01  9.98671318e-01  9.86163045e-01  9.84747317e-01
  9.58764803e-01  9.13391977e-01  8.31966312e-01  7.01832115e-01
  4.87205005e-01  2.33244533e-01  5.48155795e-02  2.93122838e-04]",5.9339237920731085
"[-9.94508050e-01  1.00043494e+00  9.96043965e-01  9.99596553e-01
  9.98193149e-01  9.99719555e-01  9.99551173e-01  9.96326693e-01
  9.98737243e-01  9.98671318e-01  9.86163045e-01  9.84747317e-01
  9.58764803e-01  9.13391977e-01  8.31966312e-01  7.01832115e-01
  4.87205005e-01  2.33244533e-01  5.48155795e-02  2.93122838e-04]",5.933923797179819
"[-9.94508050e-01  1.00043494e+00  9.96043965e-01  9.99596553e-01
  9.98193149e-01  9.99719555e-01  9.99551163e-01  9.96326703e-01
  9.98737243e-01  9.98671318e-01  9.86163045e-01  9.84747317e-01
  9.58764803e-01  9.13391977e-01  8.31966312e-01  7.01832115e-01
  4.87205005e-01  2.33244533e-01  5.48155795e-02  2.93122838e-04]",5.933923756049101
"[-9.94508050e-01  1.00043494e+00  9.96043965e-01  9.99596553e-01
  9.98193149e-01  9.99719555e-01  9.99551163e-01  9.96326693e-01
  9.98737253e-01  9.98671318e-01  9.86163045e-01  9.84747317e-01
  9.58764803e-01  9.13391977e-01  8.31966312e-01  7.01832115e-01
  4.87205005e-01  2.33244533e-01  5.48155795e-02  2.93122838e-04]",5.933923793207061
"[-9.94508050e-01  1.00043494e+00  9.96043965e-01  9.99596553e-01
  9.98193149e-01  9.99719555e-01  9.99551163e-01  9.96326693e-01
  9.98737243e-01  9.98671328e-01  9.86163045e-01  9.84747317e-01
  9.58764803e-01  9.13391977e-01  8.31966312e-01  7.01832115e-01
  4.87205005e-01  2.33244533e-01  5.48155795e-02  2.93122838e-04]",5.933923832896396
"[-9.94508050e-01  1.00043494e+00  9.96043965e-01  9.99596553e-01
  9.98193149e-01  9.99719555e-01  9.99551163e-01  9.96326693e-01
  9.98737243e-01  9.98671318e-01  9.86163055e-01  9.84747317e-01
  9.58764803e-01  9.13391977e-01  8.31966312e-01  7.01832115e-01
  4.87205005e-01  2.33244533e-01  5.48155795e-02  2.93122838e-04]",5.933923714984876
"[-9.94508050e-01  1.00043494e+00  9.96043965e-01  9.99596553e-01
  9.98193149e-01  9.99719555e-01  9.99551163e-01  9.96326693e-01
  9.98737243e-01  9.98671318e-01  9.86163045e-01  9.84747327e-01
  9.58764803e-01  9.13391977e-01  8.31966312e-01  7.01832115e-01
  4.87205005e-01  2.33244533e-01  5.48155795e-02  2.93122838e-04]",5.933923853202046
"[-9.94508050e-01  1.00043494e+00  9.96043965e-01  9.99596553e-01
  9.98193149e-01  9.99719555e-01  9.99551163e-01  9.96326693e-01
  9.98737243e-01  9.98671318e-01  9.86163045e-01  9.84747317e-01
  9.58764813e-01  9.13391977e-01  8.31966312e-01  7.01832115e-01
  4.87205005e-01  2.33244533e-01  5.48155795e-02  2.93122838e-04]",5.933923785505807
"[-9.94508050e-01  1.00043494e+00  9.96043965e-01  9.99596553e-01
  9.98193149e-01  9.99719555e-01  9.99551163e-01  9.96326693e-01
  9.98737243e-01  9.98671318e-01  9.86163045e-01  9.84747317e-01
  9.58764803e-01  9.13391987e-01  8.31966312e-01  7.01832115e-01
  4.87205005e-01  2.33244533e-01  5.48155795e-02  2.93122838e-04]",5.9339237809295255
"[-9.94508050e-01  1.00043494e+00  9.96043965e-01  9.99596553e-01
  9.98193149e-01  9.99719555e-01  9.99551163e-01  9.96326693e-01
  9.98737243e-01  9.98671318e-01  9.86163045e-01  9.84747317e-01
  9.58764803e-01  9.13391977e-01  8.31966322e-01  7.01832115e-01
  4.87205005e-01  2.33244533e-01  5.48155795e-02  2.93122838e-04]",5.933923745707567
"[-9.94508050e-01  1.00043494e+00  9.96043965e-01  9.99596553e-01
  9.98193149e-01  9.99719555e-01  9.99551163e-01  9.96326693e-01
  9.98737243e-01  9.98671318e-01  9.86163045e-01  9.84747317e-01
  9.58764803e-01  9.13391977e-01  8.31966312e-01  7.01832125e-01
  4.87205005e-01  2.33244533e-01  5.48155795e-02  2.93122838e-04]",5.933923814288043
"[-9.94508050e-01  1.00043494e+00  9.96043965e-01  9.99596553e-01
  9.98193149e-01  9.99719555e-01  9.99551163e-01  9.96326693e-01
  9.98737243e-01  9.98671318e-01  9.86163045e-01  9.84747317e-01
  9.58764803e-01  9.13391977e-01  8.31966312e-01  7.01832115e-01
  4.87205015e-01  2.33244533e-01  5.48155795e-02  2.93122838e-04]",5.933923772921236
"[-9.94508050e-01  1.00043494e+00  9.96043965e-01  9.99596553e-01
  9.98193149e-01  9.99719555e-01  9.99551163e-01  9.96326693e-01
  9.98737243e-01  9.98671318e-01  9.86163045e-01  9.84747317e-01
  9.58764803e-01  9.13391977e-01  8.31966312e-01  7.01832115e-01
  4.87205005e-01  2.33244543e-01  5.48155795e-02  2.93122838e-04]",5.9339237618980665
"[-9.94508050e-01  1.00043494e+00  9.96043965e-01  9.99596553e-01
  9.98193149e-01  9.99719555e-01  9.99551163e-01  9.96326693e-01
  9.98737243e-01  9.98671318e-01  9.86163045e-01  9.84747317e-01
  9.58764803e-01  9.13391977e-01  8.31966312e-01  7.01832115e-01
  4.87205005e-01  2.33244533e-01  5.48155895e-02  2.93122838e-04]",5.9339237683824635
"[-9.94508050e-01  1.00043494e+00  9.96043965e-01  9.99596553e-01
  9.98193149e-01  9.99719555e-01  9.99551163e-01  9.96326693e-01
  9.98737243e-01  9.98671318e-01  9.86163045e-01  9.84747317e-01
  9.58764803e-01  9.13391977e-01  8.31966312e-01  7.01832115e-01
  4.87205005e-01  2.33244533e-01  5.48155795e-02  2.93132838e-04]",5.933923780443209
"[-0.99328756  0.99665248  0.9983317   0.99916845  0.99958539  0.99979332
  0.99989691  0.99994874  0.99997457  0.99998715  0.99999331  0.99999608
  0.9999974   0.9999981   0.99999833  0.99999833  0.99999769  0.9999965
  0.99999309  0.9999866 ]",5.697970492181146
"[-9.96566933e-01  9.98254983e-01  9.98026840e-01  9.98348538e-01
  9.98754007e-01  9.97690640e-01  9.99459346e-01  9.96113591e-01
  1.00071140e+00  9.96478269e-01  9.92148626e-01  9.82732430e-01
  9.63834644e-01  9.22998530e-01  8.54688052e-01  7.38016858e-01
  5.36500019e-01  2.87260890e-01  7.68361949e-02  6.63980701e-04]",5.697970472616932
"[-9.96566943e-01  9.98254993e-01  9.98026840e-01  9.98348538e-01
  9.98754007e-01  9.97690640e-01  9.99459346e-01  9.96113591e-01
  1.00071140e+00  9.96478269e-01  9.92148626e-01  9.82732430e-01
  9.63834644e-01  9.22998530e-01  8.54688052e-01  7.38016858e-01
  5.36500019e-01  2.87260890e-01  7.68361949e-02  6.63980701e-04]",5.697970496320172
"[-9.96566943e-01  9.98254983e-01  9.98026850e-01  9.98348538e-01
  9.98754007e-01  9.97690640e-01  9.99459346e-01  9.96113591e-01
  1.00071140e+00  9.96478269e-01  9.92148626e-01  9.82732430e-01
  9.63834644e-01  9.22998530e-01  8.54688052e-01  7.38016858e-01
  5.36500019e-01  2.87260890e-01  7.68361949e-02  6.63980701e-04]",5.697970486023615
"[-9.96566943e-01  9.98254983e-01  9.98026840e-01  9.98348548e-01
  9.98754007e-01  9.97690640e-01  9.99459346e-01  9.96113591e-01
  1.00071140e+00  9.96478269e-01  9.92148626e-01  9.82732430e-01
  9.63834644e-01  9.22998530e-01  8.54688052e-01  7.38016858e-01
  5.36500019e-01  2.87260890e-01  7.68361949e-02  6.63980701e-04]",5.697970488526849
"[-9.96566943e-01  9.98254983e-01  9.98026840e-01  9.98348538e-01
  9.98754017e-01  9.97690640e-01  9.99459346e-01  9.96113591e-01
  1.00071140e+00  9.96478269e-01  9.92148626e-01  9.82732430e-01
  9.63834644e-01  9.22998530e-01  8.54688052e-01  7.38016858e-01
  5.36500019e-01  2.87260890e-01  7.68361949e-02  6.63980701e-04]",5.69797049554129
"[-9.96566943e-01  9.98254983e-01  9.98026840e-01  9.98348538e-01
  9.98754007e-01  9.97690650e-01  9.99459346e-01  9.96113591e-01
  1.00071140e+00  9.96478269e-01  9.92148626e-01  9.82732430e-01
  9.63834644e-01  9.22998530e-01  8.54688052e-01  7.38016858e-01
  5.36500019e-01  2.87260890e-01  7.68361949e-02  6.63980701e-04]",5.6979704762438494
"[-9.96566943e-01  9.98254983e-01  9.98026840e-01  9.98348538e-01
  9.98754007e-01  9.97690640e-01  9.99459356e-01  9.96113591e-01
  1.00071140e+00  9.96478269e-01  9.92148626e-01  9.82732430e-01
  9.63834644e-01  9.22998530e-01  8.54688052e-01  7.38016858e-01
  5.36500019e-01  2.87260890e-01  7.68361949e-02  6.63980701e-04]",5.6979705115313575
"[-9.96566943e-01  9.98254983e-01  9.98026840e-01  9.98348538e-01
  9.98754007e-01  9.97690640e-01  9.99459346e-01  9.96113601e-01
  1.00071140e+00  9.96478269e-01  9.92148626e-01  9.82732430e-01
  9.63834644e-01  9.22998530e-01  8.54688052e-01  7.38016858e-01
  5.36500019e-01  2.87260890e-01  7.68361949e-02  6.63980701e-04]",5.697970452747866
"[-9.96566943e-01  9.98254983e-01  9.98026840e-01  9.98348538e-01
  9.98754007e-01  9.97690640e-01  9.99459346e-01  9.96113591e-01
  1.00071141e+00  9.96478269e-01  9.92148626e-01  9.82732430e-01
  9.63834644e-01  9.22998530e-01  8.54688052e-01  7.38016858e-01
  5.36500019e-01  2.87260890e-01  7.68361949e-02  6.63980701e-04]",5.697970528927918
"[-9.96566943e-01  9.98254983e-01  9.98026840e-01  9.98348538e-01
  9.98754007e-01  9.97690640e-01  9.99459346e-01  9.96113591e-01
  1.00071140e+00  9.96478279e-01  9.92148626e-01  9.82732430e-01
  9.63834644e-01  9.22998530e-01  8.54688052e-01  7.38016858e-01
  5.36500019e-01  2.87260890e-01  7.68361949e-02  6.63980701e-04]",5.697970485490372
"[-9.96566943e-01  9.98254983e-01  9.98026840e-01  9.98348538e-01
  9.98754007e-01  9.97690640e-01  9.99459346e-01  9.96113591e-01
  1.00071140e+00  9.96478269e-01  9.92148636e-01  9.82732430e-01
  9.63834644e-01  9.22998530e-01  8.54688052e-01  7.38016858e-01
  5.36500019e-01  2.87260890e-01  7.68361949e-02  6.63980701e-04]",5.697970496838325
"[-9.96566943e-01  9.98254983e-01  9.98026840e-01  9.98348538e-01
  9.98754007e-01  9.97690640e-01  9.99459346e-01  9.96113591e-01
  1.00071140e+00  9.96478269e-01  9.92148626e-01  9.82732440e-01
  9.63834644e-01  9.22998530e-01  8.54688052e-01  7.38016858e-01
  5.36500019e-01  2.87260890e-01  7.68361949e-02  6.63980701e-04]",5.697970496163254
"[-9.96566943e-01  9.98254983e-01  9.98026840e-01  9.98348538e-01
  9.98754007e-01  9.97690640e-01  9.99459346e-01  9.96113591e-01
  1.00071140e+00  9.96478269e-01  9.92148626e-01  9.82732430e-01
  9.63834654e-01  9.22998530e-01  8.54688052e-01  7.38016858e-01
  5.36500019e-01  2.87260890e-01  7.68361949e-02  6.63980701e-04]",5.697970510650994
"[-9.96566943e-01  9.98254983e-01  9.98026840e-01  9.98348538e-01
  9.98754007e-01  9.97690640e-01  9.99459346e-01  9.96113591e-01
  1.00071140e+00  9.96478269e-01  9.92148626e-01  9.82732430e-01
  9.63834644e-01  9.22998540e-01  8.54688052e-01  7.38016858e-01
  5.36500019e-01  2.87260890e-01  7.68361949e-02  6.63980701e-04]",5.697970468487361
"[-9.96566943e-01  9.98254983e-01  9.98026840e-01  9.98348538e-01
  9.98754007e-01  9.97690640e-01  9.99459346e-01  9.96113591e-01
  1.00071140e+00  9.96478269e-01  9.92148626e-01  9.82732430e-01
  9.63834644e-01  9.22998530e-01  8.54688062e-01  7.38016858e-01
  5.36500019e-01  2.87260890e-01  7.68361949e-02  6.63980701e-04]",5.697970469071709
"[-9.96566943e-01  9.98254983e-01  9.98026840e-01  9.98348538e-01
  9.98754007e-01  9.97690640e-01  9.99459346e-01  9.96113591e-01
  1.00071140e+00  9.96478269e-01  9.92148626e-01  9.82732430e-01
  9.63834644e-01  9.22998530e-01  8.54688052e-01  7.38016868e-01
  5.36500019e-01  2.87260890e-01  7.68361949e-02  6.63980701e-04]",5.697970526106935
"[-9.96566943e-01  9.98254983e-01  9.98026840e-01  9.98348538e-01
  9.98754007e-01  9.97690640e-01  9.99459346e-01  9.96113591e-01
  1.00071140e+00  9.96478269e-01  9.92148626e-01  9.82732430e-01
  9.63834644e-01  9.22998530e-01  8.54688052e-01  7.38016858e-01
  5.36500029e-01  2.87260890e-01  7.68361949e-02  6.63980701e-04]",5.697970467799624
"[-9.96566943e-01  9.98254983e-01  9.98026840e-01  9.98348538e-01
  9.98754007e-01  9.97690640e-01  9.99459346e-01  9.96113591e-01
  1.00071140e+00  9.96478269e-01  9.92148626e-01  9.82732430e-01
  9.63834644e-01  9.22998530e-01  8.54688052e-01  7.38016858e-01
  5.36500019e-01  2.87260900e-01  7.68361949e-02  6.63980701e-04]",5.697970483313201
"[-9.96566943e-01  9.98254983e-01  9.98026840e-01  9.98348538e-01
  9.98754007e-01  9.97690640e-01  9.99459346e-01  9.96113591e-01
  1.00071140e+00  9.96478269e-01  9.92148626e-01  9.82732430e-01
  9.63834644e-01  9.22998530e-01  8.54688052e-01  7.38016858e-01
  5.36500019e-01  2.87260890e-01  7.68362049e-02  6.63980701e-04]",5.697970463963063
"[-9.96566943e-01  9.98254983e-01  9.98026840e-01  9.98348538e-01
  9.98754007e-01  9.97690640e-01  9.99459346e-01  9.96113591e-01
  1.00071140e+00  9.96478269e-01  9.92148626e-01  9.82732430e-01
  9.63834644e-01  9.22998530e-01  8.54688052e-01  7.38016858e-01
  5.36500019e-01  2.87260890e-01  7.68361949e-02  6.63990701e-04]",5.697970481701516
"[-0.99328756  0.99665248  0.9983317   0.99916845  0.99958539  0.99979332
  0.99989691  0.99994874  0.99997457  0.99998715  0.99999331  0.99999608
  0.9999974   0.9999981   0.99999833  0.99999833  0.99999769  0.9999965
  0.99999309  0.9999866 ]",5.667311470019915
"[-0.99840952  0.99814356  0.99983074  0.99575926  0.99777851  0.99470275
  0.99702022  0.99744059  1.00165765  0.99682053  1.00063101  0.98845957
  0.97687657  0.95469462  0.91727996  0.84493229  0.69918354  0.44981664
  0.15112078  0.00253391]",5.667311435331248
"[-0.99840953  0.99814357  0.99983074  0.99575926  0.99777851  0.99470275
  0.99702022  0.99744059  1.00165765  0.99682053  1.00063101  0.98845957
  0.97687657  0.95469462  0.91727996  0.84493229  0.69918354  0.44981664
  0.15112078  0.00253391]",5.667311458492351
"[-0.99840953  0.99814356  0.99983075  0.99575926  0.99777851  0.99470275
  0.99702022  0.99744059  1.00165765  0.99682053  1.00063101  0.98845957
  0.97687657  0.95469462  0.91727996  0.84493229  0.69918354  0.44981664
  0.15112078  0.00253391]",5.6673114927033135
"[-0.99840953  0.99814356  0.99983074  0.99575927  0.99777851  0.99470275
  0.99702022  0.99744059  1.00165765  0.99682053  1.00063101  0.98845957
  0.97687657  0.95469462  0.91727996  0.84493229  0.69918354  0.44981664
  0.15112078  0.00253391]",5.667311437268482
"[-0.99840953  0.99814356  0.99983074  0.99575926  0.99777852  0.99470275
  0.99702022  0.99744059  1.00165765  0.99682053  1.00063101  0.98845957
  0.97687657  0.95469462  0.91727996  0.84493229  0.69918354  0.44981664
  0.15112078  0.00253391]",5.667311485888752
"[-0.99840953  0.99814356  0.99983074  0.99575926  0.99777851  0.99470276
  0.99702022  0.99744059  1.00165765  0.99682053  1.00063101  0.98845957
  0.97687657  0.95469462  0.91727996  0.84493229  0.69918354  0.44981664
  0.15112078  0.00253391]",5.667311438009729
"[-0.99840953  0.99814356  0.99983074  0.99575926  0.99777851  0.99470275
  0.99702023  0.99744059  1.00165765  0.99682053  1.00063101  0.98845957
  0.97687657  0.95469462  0.91727996  0.84493229  0.69918354  0.44981664
  0.15112078  0.00253391]",5.667311471609038
