dv,score
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.9477715  1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",871.2640721670339
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102 -1.98750925  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",1771.811054074837
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 3.79559771 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",18762.940171163125
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 7.6051214  1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",327460.75053665903
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043 -2.88772607
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",6912.592733727792
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 8.20804423 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",445771.6544665418
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 7.20787307 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",263517.5567680988
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 8.09626701 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",421750.377236539
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 3.10010759 0.99999749 0.99999451
 0.99998907 0.99997791]",7859.819072938677
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 5.58689188 0.99999451
 0.99998907 0.99997791]",93409.74998737601
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749 -3.34002553
  0.99998907  0.99997791]",12216.403296384964
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.06665879 0.99997791]",187.09055603085062
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 2.19800382]",143.52655371558575
"[ 0.12322441 -0.23028528 -4.86590378  9.31095283  8.6269637   9.17498138
  4.93203625  4.36953769  4.76549228  0.31674075  4.3923633   6.52836114
 -3.36052865  5.74280639 -0.80412612  2.74589977  9.57777221 -4.46360959
  2.12347327  4.53776104]",3101949.5203636987
"[-1.83083582 -0.58813575  3.44226914  2.27318457  1.6175282   0.60270267
 -0.5077851   2.04371116  8.54280913  2.31110836 -1.44366073  5.95933231
  4.77618846  2.79855673  8.121406    8.1214053   9.78920842  9.21560674
  9.39199659  9.4356678 ]",3247400.0149404476
"[ 1.47178801 -3.54094416  8.01527573  1.93724063  0.43841756  8.29859737
  9.04968821 -3.26872101  3.83282659  5.10131627  2.35114863  4.04694209
 -2.61960645  6.94433006 -1.12558402 -3.44713828 -0.46114682 -1.00128399
 -4.44938303  6.79606195]",1871925.9907797975
"[-2.8323001   1.3497501  -2.14581148  8.33049206 -4.36373461 -0.82173504
 -4.36373448  5.62449862  8.53167666 -2.43216118 -0.82173544  8.32534084
  9.38339273 -3.760773    4.7172585  -0.82173704 -0.82173839 -3.36969099
  3.18963669  9.41672586]",2514234.9498791588
"[ 9.26909661  3.5073254  -4.90920795  2.87733875  7.21470533  2.74141355
  3.27695356 -1.51503302 -3.85073774 -1.53148259 -2.55086677  2.77363508
  0.37069827  1.44764077 -2.78425489  9.5456256   6.90522648  8.70836618
  5.86766325  2.06856   ]",2512213.153724526
"[-0.75104027  2.65598373 -3.65429813  2.51918097  3.720252    7.10888728
  1.60370643 -0.34719534 -1.83179194  5.37899596 -3.02801003  4.28064655
  3.40961377 -1.94507461 -3.43887911 -0.62731602  6.225374    9.63923417
  8.81014172 -3.72599262]",1893435.2139122118
"[-1.57110924 -3.68839988 -3.1006436   8.36264433  2.18318819  4.84389809
  1.66929258  1.7985413  -0.06503002  6.32504976  1.1891665  -2.99927976
  4.72273612 -2.07428521 -4.07950904 -2.18691638  7.92631005  7.62386609
 -1.57112062  5.78983148]",1463396.0305088288
"[ 0.79334397  1.92858459  1.41810016 -1.2990339   0.7933443  -2.9029641
  4.05311685  6.95413533 -1.44969019 -2.32968826  3.77607708  7.02319321
 -1.01112893  6.21430034 -4.04850316  4.39987778  3.44197515  7.47315673
 -1.36960702  0.79332143]",1077069.859949289
"[ 1.88550384  0.43484863  4.50793282 -1.63944481  9.11448057 -4.8001768
  7.77957131 -0.19727964 -1.63406221  7.05851195  6.49809532  5.55379551
  7.71859318  3.5649732   8.40150353 -2.6938182   0.40001278 -1.38552047
 -2.69382797 -0.97492779]",2464036.1858947426
"[-4.77714953  1.63607934  2.97203018  5.00983021 -1.11999683  4.78546575
  9.19963413  7.69991158  6.62015209 -4.29088996  3.04451012  6.15641391
  7.54381567  5.89770699 -0.31246438 -3.15353007 -3.66553335  7.68787088
 -3.66513108  9.478498  ]",2154923.519631955
"[-4.97681543  8.96707256  3.45441677 -2.1730343   0.94969894  3.69210961
 -3.56206223 -3.75835323  6.81351454 -1.10302    -3.88270113  7.11227096
 -4.15783088  3.26219858  0.83741497  2.14321142  9.07994535 -3.6269075
  4.6900002   4.12346814]",2047567.792597743
"[ 9.18851645  5.91042362  9.00724694  4.22693291  9.65393124  1.41092575
 -4.67816154  4.04014933  5.62005585  4.22693277 -0.55659275  4.5723205
  7.47679624  2.9614368  -4.2771791  -0.18134918  6.59320506 -4.68239338
  6.67766281  0.08256139]",3090227.008996575
"[-0.70878738  6.14202672 -1.91307482 -0.09338242  0.72849506  9.42339947
  5.66652536  7.42718431 -1.86891915 -2.94445629 -3.72551285  6.04963401
  9.32308764 -0.60879421 -4.53308741  9.68532389 -3.9806291   8.16236003
  1.99134067 -2.08854829]",3511360.4166479
"[ 8.92045133  5.69417059  5.02142552 -3.45235422 -2.11812933  4.61280617
  3.75944922  5.93609254  6.6557342   0.52234767  8.92045131 -3.22347217
  1.17791965 -3.87723458  3.10895491  4.59388735  8.49538504 -3.27665497
 -1.04053012 -0.63085831]",2354329.466461216
"[ 0.51406103  9.72107885 -2.06785601 -1.0532625  -2.20798397  2.79184816
  8.98785166 -1.26397958 -2.69095009  3.15547967  7.92764153 -4.59553749
  8.2709682   2.51895842  7.7117174   7.66952587  6.81583355  4.69029179
  0.26067856 -0.77155416]",3289765.18264757
"[ 1.22498391  0.30048774 -4.35952214  7.76159703 -1.02879595  4.59029934
 -0.73125569  3.42582532  0.55586025  0.40380797 -0.04880718 -4.88161074
  6.9284893   4.03279901  2.60361568 -1.19123877  5.3772168   2.39951669
  7.02850744  6.26261273]",959975.2512830313
"[ 0.28160156  2.55550527  2.287227    5.68567318  9.31888867  5.30863007
  8.10704733 -2.96851484 -2.98612222 -1.07503909  8.83318887 -1.07503965
  5.87542412  0.04838302 -1.07504023  9.45940354  9.91104864  6.54021095
  0.67117616 -2.60792623]",3668346.777462369
"[ 4.65262998 -3.94976422  1.92424954 -0.95957796 -3.9497642   5.0515391
  4.10968627 -4.58331369  2.4496561   7.91896139  3.08531373 -3.08529398
  9.57849087 -4.7700564  -4.02497134 -0.46993572  5.64414807 -3.5840606
  1.43186727  1.43064659]",1771083.5040033278
"[ 7.4734911   0.44950113 -2.66132229  1.23996218  3.40313696  8.90914047
  0.49321112  8.78840546  7.91287418  4.90892499  5.6781662  -0.90470652
  1.16856642  1.94175118  2.30850076  4.83762622 -3.75195062  6.91376421
  3.7135757   7.91285118]",2176424.9869456
"[ 1.92863383  1.17262393  3.45811835  5.61997395  2.85761808  1.43853258
 -3.7501626  -1.67035679  5.70727736  9.60076074 -0.56454655  5.42454391
 -3.72046219  6.69016559  3.01793739 -0.66149616 -2.91759585  0.34446865
  0.01785079  5.67916357]",1346608.2185757596
"[-4.61265106  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",41145.34607723982
"[1.00000045 6.40117774 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",162747.11221415468
"[1.00000045 1.00000075 9.01133463 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",649752.9117978024
"[1.00000045 1.00000075 1.00000073 9.67522085 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",865260.5193790642
"[1.00000045 1.00000075 1.00000073 1.00000081 6.71356546 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",197530.89544724821
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 8.27926398
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",461600.8187987801
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.9233766  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",814.7781264470215
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009  -2.78247551  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",5990.70493477415
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 8.19040518 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",441914.6952517851
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 2.83951761 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",5330.164537648846
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 8.94466974 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",630587.342450263
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.49389771
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",176.353336321069
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
 -2.398688    0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",3426.4297299397826
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993 -4.27662684  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",32704.93261108904
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.64191273 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",47.51899857024962
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 7.39907784 0.99999749 0.99999451
 0.99998907 0.99997791]",293002.8403579759
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884 -0.52529853  0.99999451
  0.99998907  0.99997791]",287.40509183754085
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749 -2.23195007
  0.99998907  0.99997791]",2640.315820825042
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 8.53503358 0.99997791]",521931.02413281903
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 2.04765774]",109.76325480917258
"[-2.33945937  3.79075609  9.99858826  7.16332433  7.99541969  5.01136693
  8.9148457   5.72366963  7.43184645  6.86275703  3.67890746  9.56634065
  8.46298156  2.8743838  -2.42883334  7.72789204  1.75620716  2.13123448
  9.1476799   3.80050836]",4607693.321026975
"[ 2.11229028  2.28768863  0.3229914   6.39710784  4.80825342 -3.47353912
  4.63801013 -3.93395982  6.58790398  1.70060068  1.48214839  0.12249868
  9.73469372 -0.53824002  2.59448253  5.66560302  3.6595213   6.03701951
  6.3970961  -3.2525184 ]",1751046.6491951244
"[-2.83554932  8.39857444 -4.6404801  -4.04352995 -2.3502175   3.06262385
  3.87926415  6.10447416  9.04813894 -4.08272866  5.03413211 -2.0956345
  9.42598729 -3.94989855  8.67329459  0.04904754  5.40790777 -4.64048632
 -2.06821649 -3.57647114]",3198184.3445266746
"[-3.12060556  1.00403639 -4.19599562  3.84887748  0.02518642  6.83469905
 -4.00683938  9.73571321  1.3376119  -3.16491479 -1.06148563  7.68146094
 -2.07533365 -2.58103316  0.38527748  6.52476105  6.10535591 -0.7243944
  3.33287244 -3.56876727]",1895180.9981229363
"[ 7.10655815  1.0782647   6.41795032  0.97010933  6.27780649  8.91945754
 -3.44845857  6.4842065  -0.57141574 -0.70306343  1.78053222  0.84685079
 -0.95793142 -3.4484597  -3.44845994 -3.6233874   3.45244798  3.10531993
  8.76168166  7.14883287]",1930986.1465690993
"[-0.02336304  7.24425761  0.36887663  1.98718762 -2.51338051  7.24425769
  7.84172781 -2.43829159  0.4710697   1.25060755 -3.20914519  3.07417223
  9.04391312  4.94531233  7.32158384 -0.16126484  6.50706005  7.62500269
  6.12220896  6.43999327]",2301050.6665410027
"[ 5.31412779  6.19439038  0.1565149   9.54480387  5.25847933 -2.58029995
  8.59992363  0.70609585  8.20816814  6.63157898  1.12327194  9.38047955
  1.3185478  -2.9423997   0.15651371  2.182625   -3.40809397 -1.6914066
  2.95833623  0.65527806]",2926634.96517164
"[ 4.33170276  7.66738153  0.78070814  5.39835494 -3.8963361   8.67205203
  5.54506957  4.03480256 -1.52106968  4.12790002 -4.12554126 -0.81088468
  0.2744199   6.58564491  2.31409505  7.01069958 -3.42046581  2.01217469
 -2.85603705  9.63711806]",1593865.2212156989
"[ 1.90179983 -2.06501088  6.6156649   0.81986516  8.99201046  4.3239089
  8.79880826 -2.68940752  7.54275355  1.16675933  1.17433336  4.4733241
 -1.95142837  8.86337229  2.65436122 -4.35553668  8.3235835   4.0717379
  1.88335747  5.22283177]",2842722.334582799
"[ 3.51277826  5.17963697  3.5335208  -2.66996084 -4.16598143  6.76218237
 -0.43728842  2.41050596  8.92119817  7.48678246  6.76218197 -3.79428705
  2.88512227 -4.97255201  7.7378367  -4.88976502  1.65814697  9.6782875
  0.81046587  4.22096738]",2726507.896785131
"[ 7.09416961 -0.70427584  6.33535376  9.89429931  9.56046468  0.83200624
  8.64499085  2.78562121 -4.68791168  9.62383977 -2.1973037  -4.32954722
  3.3518609  -4.47501171 -4.74429014  0.72543407 -4.61060619  8.64498446
  5.01354894  9.96272222]",4103547.200689102
"[-4.89207457  8.3750391  -2.56573584  1.19158099  6.56502382  6.56502387
  6.56502395  9.74677573  9.96843683  3.79626101  0.79769932  7.74066718
 -4.55748648 -1.79686311  3.39263514  2.92774495  8.14951145  4.71007777
  9.94008645  6.56500096]",4317809.609331997
"[-1.73219558 -2.01423112  3.49494374  5.32193929 -0.36318768  6.28098697
 -4.35424673  4.56615672  8.93410206  6.38848494  9.53332463  3.40744962
 -3.84069345  1.20282364 -0.86880751 -0.82702951  0.12502837  4.00231597
  2.33825091  0.78380381]",1788293.8067338297
"[ 1.51193896 -4.87831545  1.36327367  6.82853851  1.51883681  6.80379341
 -4.24168035 -4.55542055  0.74567344 -0.41247585 -2.66310002 -2.86103744
 -3.51454121  3.76191292 -4.38345132  0.52759012 -1.13067806  8.91710471
  6.38706066 -2.14766818]",1436368.5403961057
"[ 5.10197903  9.13883145 -1.28669005 -0.85393291  1.66242125 -4.03117226
  9.94715897 -0.8539327   9.09255604  3.00150651  1.28372477  2.58584391
  1.93030521  2.54707893  4.18752666  2.5927607   6.83898807  1.93441648
  1.36977814 -1.01639295]",2628880.8581059803
"[ 8.71120463  9.65242568  2.14523953  3.3488032  -3.52603657 -2.99207097
  4.61025553  0.52112468 -3.75575951  2.83064188  4.87319555 -4.91497555
  0.63645107  6.00349779  1.90836441 -4.48901084 -1.813715    9.9260924
 -2.52282456  4.69087536]",2711286.5025279648
"[-0.35448058 -1.47448717  5.05851468 -2.49832108  0.85931779  7.66575346
  1.6953083   8.47330355  5.54302667  0.31098418  1.62615943  0.02524935
 -4.85333404  2.16662048  9.08164159  8.34104902 -0.49112916  3.59421013
  7.06365946  0.47807826]",2288513.4815140283
"[ 0.7559188  -0.92673093  0.50626013  2.96572416  9.68385706  8.59944141
  0.80087924  9.89779017  5.18635996 -0.36387317  1.2368497  -1.56475673
 -2.19873666  9.20494409  3.77310845 -2.09384641  3.04927465  1.89857396
 -3.50658525  6.02882148]",2907599.3158243475
"[-3.90089939  0.33207108  7.92403256 -4.72757654 -1.64655354  1.17400407
 -1.78230154  8.09814293  2.70141863 -2.11360074  8.73586744  8.44389183
  2.33062497  4.57553801  7.31796596  0.61693628  1.93820656  0.09510647
  5.40994427 -4.66596977]",2306598.457492751
"[-1.34304917  4.64090184 -4.83734887  9.48910569  8.73866961  3.54131882
  1.96018385  8.46282205  8.46282195  8.45283296  5.31136108  7.10310228
  8.48334789 -4.37090809 -0.58886979 -2.5917687   0.37901094  5.25483654
  5.0877582   9.55153579]",3457429.689393528
"[-3.1645579   1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",8143.331111727664
"[1.00000045 5.57854512 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",92839.70320076536
"[ 1.00000045  1.00000075 -3.79070507  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",20192.24147784169
"[1.00000045 1.00000075 1.00000073 1.59263575 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",271.5522509504374
"[1.00000045 1.00000075 1.00000073 1.00000081 8.39115117 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",487312.0219421819
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077 -0.08674295
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",217.78334440427506
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 5.78720773 1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",107886.17812158544
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  0.58059908 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",61.710148183994775
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102 -3.84919984  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",21464.112118800702
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 9.483744   1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",798326.6231350129
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.68057686 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 0.99997791]",379.602570764417
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043 -3.956004
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",23942.91587386901
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
 -2.56702186  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",4409.4527118201795
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993 -4.39642575  0.99999954  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",36534.87285728762
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978 -4.54925224  0.99999884  0.99999749  0.99999451
  0.99998907  0.99997791]",41902.26226161926
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 5.21354032 0.99999749 0.99999451
 0.99998907 0.99997791]",70337.65037787597
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 5.87079332 0.99999451
 0.99998907 0.99997791]",114394.97605156024
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749 -2.04968591
  0.99998907  0.99997791]",1964.1389569576272
"[ 1.00000045  1.00000075  1.00000073  1.00000081  1.00000077  1.00000083
  1.0000009   1.00000102  1.00000092  1.00000068  1.00000043  1.00000011
  0.99999993  0.99999978  0.99999954  0.99999884  0.99999749  0.99999451
 -0.44387337  0.99997791]",275.0322002879815
"[1.00000045 1.00000075 1.00000073 1.00000081 1.00000077 1.00000083
 1.0000009  1.00000102 1.00000092 1.00000068 1.00000043 1.00000011
 0.99999993 0.99999978 0.99999954 0.99999884 0.99999749 0.99999451
 0.99998907 5.7467155 ]",2253.1515578649496
"[ 6.02720795 -0.03726913  1.12631066  0.32020346 -2.35350405  3.62917226
 -4.83177654  2.76055353  3.89190664  1.00943645  3.50888082 -1.25227525
  2.28090649  3.88303616  9.53892036  7.16611263  9.77460356 -1.31341883
  0.25111439  6.58772326]",2070331.0164231737
"[-3.91924657  8.73241039  6.99282216  5.64494351 -4.13359876  5.12207897
 -1.78278433  8.87808496  5.12522433  5.46734578  1.96398178  5.13963444
 -3.05393818  3.33181651  1.16639525  9.03683639  5.64494018  0.87313283
  3.69142251  5.64492062]",2349203.6734961052
"[ 1.06516255  5.09305578 -1.74971514  0.6479447  -1.64893134 -4.79829357
 -0.93072812  4.76175173 -1.77517103  3.4288567  -4.65525717 -0.10788036
  9.2736882   9.68606413  2.38133028 -1.16370408 -2.83667858  0.4004933
  3.40284864  9.27366619]",1719188.102445325
"[-0.73769165  2.22656874  2.81099722 -4.90571797 -1.04241733 -4.73611715
  4.43429051  2.69815528 -2.1990927   8.45858624  6.43130963  7.12450797
  9.17147041  3.09682669 -0.45592003  7.40738455  7.12450536 -0.27383754
  2.13069485  7.12448578]",2030773.4431254677
"[-4.69821301  6.96281533  7.84399587 -0.84512817  9.44414086 -1.98416599
 -0.93901283 -2.89302044 -1.44486742  6.88814081  2.31331879 -1.98416671
  5.49507236 -1.98416704 -1.79341524  2.21517083  6.96281207  6.9628091
 -4.86487462  5.86832934]",2237404.1488915207
"[ 4.31592461  1.00039817  1.92503762  9.37789626  1.64511987  9.39926576
 -3.01561466  9.57325932 -3.46121784  5.5563258   2.89486822  0.75324107
  6.79986018  8.75655799  9.57325785  4.27482967  7.16746068  4.93264469
  8.25460139 -1.89243325]",4714033.067822562
"[ 9.07861001 -1.746866   -0.87279437  8.87433997  8.73369819  5.51475193
 -2.55054757  4.71799762 -2.79074772  2.93030093  6.9688404   1.800528
  2.63510238  9.2479219   9.81499928  3.19262988  6.24602881 -4.32442627
  0.51337885  1.11114575]",3764921.9372643605
"[ 7.29122384  7.18974656  2.29364012 -2.15366733  9.40149781 -4.18284093
  3.70929087  8.56161507  5.53839676  6.68666696  1.35390244 -2.72039321
 -3.42279649 -3.74469451 -3.42279688 -0.72133301  4.70692933  3.65393472
  8.01615994  5.70484523]",2512220.3615925303
